TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,Purpose,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN11812,2024-05-23,1643.01,HDFC Bank,ICICI Bank,Payment,Success,05:12:46,Tablet,Phone Number,Travel,Instant,INR,123456800824,987654332824
TXN11813,2024-06-24,720.22,SBI Bank,HDFC Bank,Transfer,Success,22:13:20,Laptop,QR Code,Bill Payment,Scheduled,USD,123456800825,987654332825
TXN11814,2024-07-25,1597.04,ICICI Bank,SBI Bank,Payment,Success,09:06:31,Mobile,UPI ID,Others,Instant,EUR,123456800826,987654332826
TXN11815,2024-08-26,593.52,Axis Bank,Axis Bank,Transfer,Failed,08:53:07,Tablet,Phone Number,Shopping,Scheduled,GBP,123456800827,987654332827
TXN11816,2024-09-27,285.04,HDFC Bank,ICICI Bank,Payment,Success,08:38:31,Laptop,QR Code,Food,Instant,INR,123456800828,987654332828
TXN11817,2024-10-28,1627.01,SBI Bank,HDFC Bank,Transfer,Success,06:46:50,Mobile,UPI ID,Travel,Scheduled,USD,123456800829,987654332829
TXN11818,2024-11-29,687.04,ICICI Bank,SBI Bank,Payment,Success,01:28:58,Tablet,Phone Number,Bill Payment,Instant,EUR,123456800830,987654332830
TXN11819,2024-12-30,484.46,Axis Bank,Axis Bank,Transfer,Success,20:14:55,Laptop,QR Code,Others,Scheduled,GBP,123456800831,987654332831
TXN11820,2024-01-01,947.91,HDFC Bank,ICICI Bank,Payment,Failed,14:16:20,Mobile,UPI ID,Shopping,Instant,INR,123456800832,987654332832
TXN11821,2024-02-02,1012.86,SBI Bank,HDFC Bank,Transfer,Success,10:12:39,Tablet,Phone Number,Food,Scheduled,USD,123456800833,987654332833
TXN11822,2024-03-03,1422.05,ICICI Bank,SBI Bank,Payment,Success,21:59:01,Laptop,QR Code,Travel,Instant,EUR,123456800834,987654332834
TXN11823,2024-04-04,264.58,Axis Bank,Axis Bank,Transfer,Success,12:42:34,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456800835,987654332835
TXN11824,2024-05-05,138.5,HDFC Bank,ICICI Bank,Payment,Success,10:39:59,Tablet,Phone Number,Others,Instant,INR,123456800836,987654332836
TXN11825,2024-06-06,673.13,SBI Bank,HDFC Bank,Transfer,Failed,13:45:24,Laptop,QR Code,Shopping,Scheduled,USD,123456800837,987654332837
TXN11826,2024-07-07,1031.67,ICICI Bank,SBI Bank,Payment,Success,19:53:01,Mobile,UPI ID,Food,Instant,EUR,123456800838,987654332838
TXN11827,2024-08-08,866.7,Axis Bank,Axis Bank,Transfer,Success,17:46:19,Tablet,Phone Number,Travel,Scheduled,GBP,123456800839,987654332839
TXN11828,2024-09-09,1614.69,HDFC Bank,ICICI Bank,Payment,Success,03:41:49,Laptop,QR Code,Bill Payment,Instant,INR,123456800840,987654332840
TXN11829,2024-10-10,530.77,SBI Bank,HDFC Bank,Transfer,Success,09:28:04,Mobile,UPI ID,Others,Scheduled,USD,123456800841,987654332841
TXN11830,2024-11-11,650.3,ICICI Bank,SBI Bank,Payment,Failed,02:54:34,Tablet,Phone Number,Shopping,Instant,EUR,123456800842,987654332842
TXN11831,2024-12-12,995.96,Axis Bank,Axis Bank,Transfer,Success,04:52:15,Laptop,QR Code,Food,Scheduled,GBP,123456800843,987654332843
TXN11832,2024-01-13,1862.81,HDFC Bank,ICICI Bank,Payment,Success,21:50:59,Mobile,UPI ID,Travel,Instant,INR,123456800844,987654332844
TXN11833,2024-02-14,887.03,SBI Bank,HDFC Bank,Transfer,Success,01:20:34,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456800845,987654332845
TXN11834,2024-03-15,626.41,ICICI Bank,SBI Bank,Payment,Success,17:43:40,Laptop,QR Code,Others,Instant,EUR,123456800846,987654332846
TXN11835,2024-04-16,957.38,Axis Bank,Axis Bank,Transfer,Failed,15:11:29,Mobile,UPI ID,Shopping,Scheduled,GBP,123456800847,987654332847
TXN11836,2024-05-17,185.97,HDFC Bank,ICICI Bank,Payment,Success,20:40:04,Tablet,Phone Number,Food,Instant,INR,123456800848,987654332848
TXN11837,2024-06-18,301.18,SBI Bank,HDFC Bank,Transfer,Success,23:50:42,Laptop,QR Code,Travel,Scheduled,USD,123456800849,987654332849
TXN11838,2024-07-19,763.34,ICICI Bank,SBI Bank,Payment,Success,15:13:04,Mobile,UPI ID,Bill Payment,Instant,EUR,123456800850,987654332850
TXN11839,2024-08-20,1840.02,Axis Bank,Axis Bank,Transfer,Success,11:57:13,Tablet,Phone Number,Others,Scheduled,GBP,123456800851,987654332851
TXN11840,2024-09-21,235.23,HDFC Bank,ICICI Bank,Payment,Failed,01:10:51,Laptop,QR Code,Shopping,Instant,INR,123456800852,987654332852
TXN11841,2024-10-22,1962.33,SBI Bank,HDFC Bank,Transfer,Success,22:03:22,Mobile,UPI ID,Food,Scheduled,USD,123456800853,987654332853
TXN11842,2024-11-23,634.92,ICICI Bank,SBI Bank,Payment,Success,02:10:22,Tablet,Phone Number,Travel,Instant,EUR,123456800854,987654332854
TXN11843,2024-12-24,579.92,Axis Bank,Axis Bank,Transfer,Success,18:15:04,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456800855,987654332855
TXN11844,2024-01-25,495.92,HDFC Bank,ICICI Bank,Payment,Success,15:41:44,Mobile,UPI ID,Others,Instant,INR,123456800856,987654332856
TXN11845,2024-02-26,964.64,SBI Bank,HDFC Bank,Transfer,Failed,08:42:27,Tablet,Phone Number,Shopping,Scheduled,USD,123456800857,987654332857
TXN11846,2024-03-27,466.81,ICICI Bank,SBI Bank,Payment,Success,03:43:09,Laptop,QR Code,Food,Instant,EUR,123456800858,987654332858
TXN11847,2024-04-28,46.75,Axis Bank,Axis Bank,Transfer,Success,23:06:56,Mobile,UPI ID,Travel,Scheduled,GBP,123456800859,987654332859
TXN11848,2024-05-29,975.46,HDFC Bank,ICICI Bank,Payment,Success,12:22:21,Tablet,Phone Number,Bill Payment,Instant,INR,123456800860,987654332860
TXN11849,2024-06-30,964.74,SBI Bank,HDFC Bank,Transfer,Success,22:42:52,Laptop,QR Code,Others,Scheduled,USD,123456800861,987654332861
TXN11850,2024-07-01,1718.87,ICICI Bank,SBI Bank,Payment,Failed,22:18:23,Mobile,UPI ID,Shopping,Instant,EUR,123456800862,987654332862
TXN11851,2024-08-02,1776.01,Axis Bank,Axis Bank,Transfer,Success,04:12:41,Tablet,Phone Number,Food,Scheduled,GBP,123456800863,987654332863
TXN11852,2024-09-03,992.35,HDFC Bank,ICICI Bank,Payment,Success,01:51:37,Laptop,QR Code,Travel,Instant,INR,123456800864,987654332864
TXN11853,2024-10-04,419.9,SBI Bank,HDFC Bank,Transfer,Success,18:47:21,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456800865,987654332865
TXN11854,2024-11-05,1877.5,ICICI Bank,SBI Bank,Payment,Success,10:04:22,Tablet,Phone Number,Others,Instant,EUR,123456800866,987654332866
TXN11855,2024-12-06,1600.17,Axis Bank,Axis Bank,Transfer,Failed,18:44:23,Laptop,QR Code,Shopping,Scheduled,GBP,123456800867,987654332867
TXN11856,2024-01-07,698.8,HDFC Bank,ICICI Bank,Payment,Success,17:21:50,Mobile,UPI ID,Food,Instant,INR,123456800868,987654332868
TXN11857,2024-02-08,730.52,SBI Bank,HDFC Bank,Transfer,Success,10:25:35,Tablet,Phone Number,Travel,Scheduled,USD,123456800869,987654332869
TXN11858,2024-03-09,350.3,ICICI Bank,SBI Bank,Payment,Success,09:59:34,Laptop,QR Code,Bill Payment,Instant,EUR,123456800870,987654332870
TXN11859,2024-04-10,1277.29,Axis Bank,Axis Bank,Transfer,Success,10:19:16,Mobile,UPI ID,Others,Scheduled,GBP,123456800871,987654332871
TXN11860,2024-05-11,950.61,HDFC Bank,ICICI Bank,Payment,Failed,17:39:59,Tablet,Phone Number,Shopping,Instant,INR,123456800872,987654332872
TXN11861,2024-06-12,1979.33,SBI Bank,HDFC Bank,Transfer,Success,01:50:47,Laptop,QR Code,Food,Scheduled,USD,123456800873,987654332873
TXN11862,2024-07-13,1503.46,ICICI Bank,SBI Bank,Payment,Success,18:34:59,Mobile,UPI ID,Travel,Instant,EUR,123456800874,987654332874
TXN11863,2024-08-14,1992.53,Axis Bank,Axis Bank,Transfer,Success,15:42:14,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456800875,987654332875
TXN11864,2024-09-15,275.62,HDFC Bank,ICICI Bank,Payment,Success,01:14:47,Laptop,QR Code,Others,Instant,INR,123456800876,987654332876
TXN11865,2024-10-16,104.76,SBI Bank,HDFC Bank,Transfer,Failed,10:22:05,Mobile,UPI ID,Shopping,Scheduled,USD,123456800877,987654332877
TXN11866,2024-11-17,1170.21,ICICI Bank,SBI Bank,Payment,Success,22:24:25,Tablet,Phone Number,Food,Instant,EUR,123456800878,987654332878
TXN11867,2024-12-18,1422.88,Axis Bank,Axis Bank,Transfer,Success,18:46:36,Laptop,QR Code,Travel,Scheduled,GBP,123456800879,987654332879
TXN11868,2024-01-19,1965.97,HDFC Bank,ICICI Bank,Payment,Success,09:26:48,Mobile,UPI ID,Bill Payment,Instant,INR,123456800880,987654332880
TXN11869,2024-02-20,1637.27,SBI Bank,HDFC Bank,Transfer,Success,18:52:38,Tablet,Phone Number,Others,Scheduled,USD,123456800881,987654332881
TXN11870,2024-03-21,612.29,ICICI Bank,SBI Bank,Payment,Failed,00:55:41,Laptop,QR Code,Shopping,Instant,EUR,123456800882,987654332882
TXN11871,2024-04-22,762.53,Axis Bank,Axis Bank,Transfer,Success,04:06:31,Mobile,UPI ID,Food,Scheduled,GBP,123456800883,987654332883
TXN11872,2024-05-23,793.6,HDFC Bank,ICICI Bank,Payment,Success,22:37:35,Tablet,Phone Number,Travel,Instant,INR,123456800884,987654332884
TXN11873,2024-06-24,1536.01,SBI Bank,HDFC Bank,Transfer,Success,00:35:29,Laptop,QR Code,Bill Payment,Scheduled,USD,123456800885,987654332885
TXN11874,2024-07-25,1078.48,ICICI Bank,SBI Bank,Payment,Success,13:33:08,Mobile,UPI ID,Others,Instant,EUR,123456800886,987654332886
TXN11875,2024-08-26,1552.09,Axis Bank,Axis Bank,Transfer,Failed,19:25:29,Tablet,Phone Number,Shopping,Scheduled,GBP,123456800887,987654332887
TXN11876,2024-09-27,1443.71,HDFC Bank,ICICI Bank,Payment,Success,13:58:09,Laptop,QR Code,Food,Instant,INR,123456800888,987654332888
TXN11877,2024-10-28,1651.61,SBI Bank,HDFC Bank,Transfer,Success,14:53:01,Mobile,UPI ID,Travel,Scheduled,USD,123456800889,987654332889
TXN11878,2024-11-29,1629.95,ICICI Bank,SBI Bank,Payment,Success,05:42:51,Tablet,Phone Number,Bill Payment,Instant,EUR,123456800890,987654332890
TXN11879,2024-12-30,688.15,Axis Bank,Axis Bank,Transfer,Success,11:21:58,Laptop,QR Code,Others,Scheduled,GBP,123456800891,987654332891
TXN11880,2024-01-01,1128.13,HDFC Bank,ICICI Bank,Payment,Failed,11:23:27,Mobile,UPI ID,Shopping,Instant,INR,123456800892,987654332892
TXN11881,2024-02-02,412.91,SBI Bank,HDFC Bank,Transfer,Success,16:41:40,Tablet,Phone Number,Food,Scheduled,USD,123456800893,987654332893
TXN11882,2024-03-03,1034.14,ICICI Bank,SBI Bank,Payment,Success,16:17:04,Laptop,QR Code,Travel,Instant,EUR,123456800894,987654332894
TXN11883,2024-04-04,111.06,Axis Bank,Axis Bank,Transfer,Success,09:41:24,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456800895,987654332895
TXN11884,2024-05-05,1864.08,HDFC Bank,ICICI Bank,Payment,Success,03:55:04,Tablet,Phone Number,Others,Instant,INR,123456800896,987654332896
TXN11885,2024-06-06,985.35,SBI Bank,HDFC Bank,Transfer,Failed,18:08:09,Laptop,QR Code,Shopping,Scheduled,USD,123456800897,987654332897
TXN11886,2024-07-07,1195.74,ICICI Bank,SBI Bank,Payment,Success,03:55:26,Mobile,UPI ID,Food,Instant,EUR,123456800898,987654332898
TXN11887,2024-08-08,603.18,Axis Bank,Axis Bank,Transfer,Success,10:14:59,Tablet,Phone Number,Travel,Scheduled,GBP,123456800899,987654332899
TXN11888,2024-09-09,97.4,HDFC Bank,ICICI Bank,Payment,Success,09:37:02,Laptop,QR Code,Bill Payment,Instant,INR,123456800900,987654332900
TXN11889,2024-10-10,404.56,SBI Bank,HDFC Bank,Transfer,Success,00:54:40,Mobile,UPI ID,Others,Scheduled,USD,123456800901,987654332901
TXN11890,2024-11-11,1487.99,ICICI Bank,SBI Bank,Payment,Failed,03:10:25,Tablet,Phone Number,Shopping,Instant,EUR,123456800902,987654332902
TXN11891,2024-12-12,1894.14,Axis Bank,Axis Bank,Transfer,Success,04:11:15,Laptop,QR Code,Food,Scheduled,GBP,123456800903,987654332903
TXN11892,2024-01-13,1166.97,HDFC Bank,ICICI Bank,Payment,Success,13:03:07,Mobile,UPI ID,Travel,Instant,INR,123456800904,987654332904
TXN11893,2024-02-14,1697.84,SBI Bank,HDFC Bank,Transfer,Success,10:47:48,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456800905,987654332905
TXN11894,2024-03-15,1825.43,ICICI Bank,SBI Bank,Payment,Success,15:29:25,Laptop,QR Code,Others,Instant,EUR,123456800906,987654332906
TXN11895,2024-04-16,446.38,Axis Bank,Axis Bank,Transfer,Failed,22:31:34,Mobile,UPI ID,Shopping,Scheduled,GBP,123456800907,987654332907
TXN11896,2024-05-17,1947.24,HDFC Bank,ICICI Bank,Payment,Success,18:27:19,Tablet,Phone Number,Food,Instant,INR,123456800908,987654332908
TXN11897,2024-06-18,550.66,SBI Bank,HDFC Bank,Transfer,Success,13:00:25,Laptop,QR Code,Travel,Scheduled,USD,123456800909,987654332909
TXN11898,2024-07-19,952.94,ICICI Bank,SBI Bank,Payment,Success,16:33:29,Mobile,UPI ID,Bill Payment,Instant,EUR,123456800910,987654332910
TXN11899,2024-08-20,152.39,Axis Bank,Axis Bank,Transfer,Success,11:22:45,Tablet,Phone Number,Others,Scheduled,GBP,123456800911,987654332911
TXN11900,2024-09-21,1679.56,HDFC Bank,ICICI Bank,Payment,Failed,10:41:16,Laptop,QR Code,Shopping,Instant,INR,123456800912,987654332912
TXN11901,2024-10-22,1756.3,SBI Bank,HDFC Bank,Transfer,Success,09:39:05,Mobile,UPI ID,Food,Scheduled,USD,123456800913,987654332913
TXN11902,2024-11-23,1691.91,ICICI Bank,SBI Bank,Payment,Success,22:16:08,Tablet,Phone Number,Travel,Instant,EUR,123456800914,987654332914
TXN11903,2024-12-24,1744.43,Axis Bank,Axis Bank,Transfer,Success,09:32:50,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456800915,987654332915
TXN11904,2024-01-25,256.29,HDFC Bank,ICICI Bank,Payment,Success,07:10:18,Mobile,UPI ID,Others,Instant,INR,123456800916,987654332916
TXN11905,2024-02-26,1986.77,SBI Bank,HDFC Bank,Transfer,Failed,00:09:05,Tablet,Phone Number,Shopping,Scheduled,USD,123456800917,987654332917
TXN11906,2024-03-27,676.58,ICICI Bank,SBI Bank,Payment,Success,17:01:05,Laptop,QR Code,Food,Instant,EUR,123456800918,987654332918
TXN11907,2024-04-28,1424.11,Axis Bank,Axis Bank,Transfer,Success,06:48:30,Mobile,UPI ID,Travel,Scheduled,GBP,123456800919,987654332919
TXN11908,2024-05-29,991.93,HDFC Bank,ICICI Bank,Payment,Success,09:25:26,Tablet,Phone Number,Bill Payment,Instant,INR,123456800920,987654332920
TXN11909,2024-06-30,313.82,SBI Bank,HDFC Bank,Transfer,Success,07:09:37,Laptop,QR Code,Others,Scheduled,USD,123456800921,987654332921
TXN11910,2024-07-01,1706.83,ICICI Bank,SBI Bank,Payment,Failed,09:25:46,Mobile,UPI ID,Shopping,Instant,EUR,123456800922,987654332922
TXN11911,2024-08-02,1078.45,Axis Bank,Axis Bank,Transfer,Success,04:34:31,Tablet,Phone Number,Food,Scheduled,GBP,123456800923,987654332923
TXN11912,2024-09-03,192.36,HDFC Bank,ICICI Bank,Payment,Success,12:05:38,Laptop,QR Code,Travel,Instant,INR,123456800924,987654332924
TXN11913,2024-10-04,1525.52,SBI Bank,HDFC Bank,Transfer,Success,06:24:07,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456800925,987654332925
TXN11914,2024-11-05,1548.26,ICICI Bank,SBI Bank,Payment,Success,07:12:40,Tablet,Phone Number,Others,Instant,EUR,123456800926,987654332926
TXN11915,2024-12-06,75.47,Axis Bank,Axis Bank,Transfer,Failed,04:16:08,Laptop,QR Code,Shopping,Scheduled,GBP,123456800927,987654332927
TXN11916,2024-01-07,1242.55,HDFC Bank,ICICI Bank,Payment,Success,10:39:11,Mobile,UPI ID,Food,Instant,INR,123456800928,987654332928
TXN11917,2024-02-08,1377.92,SBI Bank,HDFC Bank,Transfer,Success,00:30:44,Tablet,Phone Number,Travel,Scheduled,USD,123456800929,987654332929
TXN11918,2024-03-09,1188.16,ICICI Bank,SBI Bank,Payment,Success,15:42:06,Laptop,QR Code,Bill Payment,Instant,EUR,123456800930,987654332930
TXN11919,2024-04-10,797.45,Axis Bank,Axis Bank,Transfer,Success,02:09:12,Mobile,UPI ID,Others,Scheduled,GBP,123456800931,987654332931
TXN11920,2024-05-11,29.64,HDFC Bank,ICICI Bank,Payment,Failed,17:54:01,Tablet,Phone Number,Shopping,Instant,INR,123456800932,987654332932
TXN11921,2024-06-12,35.7,SBI Bank,HDFC Bank,Transfer,Success,18:25:59,Laptop,QR Code,Food,Scheduled,USD,123456800933,987654332933
TXN11922,2024-07-13,1412.9,ICICI Bank,SBI Bank,Payment,Success,02:36:53,Mobile,UPI ID,Travel,Instant,EUR,123456800934,987654332934
TXN11923,2024-08-14,409.55,Axis Bank,Axis Bank,Transfer,Success,14:00:13,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456800935,987654332935
TXN11924,2024-09-15,1942.05,HDFC Bank,ICICI Bank,Payment,Success,16:06:24,Laptop,QR Code,Others,Instant,INR,123456800936,987654332936
TXN11925,2024-10-16,1386.55,SBI Bank,HDFC Bank,Transfer,Failed,04:44:36,Mobile,UPI ID,Shopping,Scheduled,USD,123456800937,987654332937
TXN11926,2024-11-17,1204.97,ICICI Bank,SBI Bank,Payment,Success,10:54:23,Tablet,Phone Number,Food,Instant,EUR,123456800938,987654332938
TXN11927,2024-12-18,291.0,Axis Bank,Axis Bank,Transfer,Success,14:48:11,Laptop,QR Code,Travel,Scheduled,GBP,123456800939,987654332939
TXN11928,2024-01-19,1899.87,HDFC Bank,ICICI Bank,Payment,Success,15:50:48,Mobile,UPI ID,Bill Payment,Instant,INR,123456800940,987654332940
TXN11929,2024-02-20,1620.97,SBI Bank,HDFC Bank,Transfer,Success,20:35:26,Tablet,Phone Number,Others,Scheduled,USD,123456800941,987654332941
TXN11930,2024-03-21,860.69,ICICI Bank,SBI Bank,Payment,Failed,00:33:59,Laptop,QR Code,Shopping,Instant,EUR,123456800942,987654332942
TXN11931,2024-04-22,1265.61,Axis Bank,Axis Bank,Transfer,Success,13:43:34,Mobile,UPI ID,Food,Scheduled,GBP,123456800943,987654332943
TXN11932,2024-05-23,1724.55,HDFC Bank,ICICI Bank,Payment,Success,04:01:04,Tablet,Phone Number,Travel,Instant,INR,123456800944,987654332944
TXN11933,2024-06-24,1466.62,SBI Bank,HDFC Bank,Transfer,Success,15:31:53,Laptop,QR Code,Bill Payment,Scheduled,USD,123456800945,987654332945
TXN11934,2024-07-25,704.47,ICICI Bank,SBI Bank,Payment,Success,02:28:34,Mobile,UPI ID,Others,Instant,EUR,123456800946,987654332946
TXN11935,2024-08-26,471.54,Axis Bank,Axis Bank,Transfer,Failed,21:22:22,Tablet,Phone Number,Shopping,Scheduled,GBP,123456800947,987654332947
TXN11936,2024-09-27,652.21,HDFC Bank,ICICI Bank,Payment,Success,02:41:58,Laptop,QR Code,Food,Instant,INR,123456800948,987654332948
TXN11937,2024-10-28,567.53,SBI Bank,HDFC Bank,Transfer,Success,05:14:02,Mobile,UPI ID,Travel,Scheduled,USD,123456800949,987654332949
TXN11938,2024-11-29,1664.26,ICICI Bank,SBI Bank,Payment,Success,18:52:22,Tablet,Phone Number,Bill Payment,Instant,EUR,123456800950,987654332950
TXN11939,2024-12-30,711.65,Axis Bank,Axis Bank,Transfer,Success,20:06:54,Laptop,QR Code,Others,Scheduled,GBP,123456800951,987654332951
TXN11940,2024-01-01,1827.6,HDFC Bank,ICICI Bank,Payment,Failed,10:35:57,Mobile,UPI ID,Shopping,Instant,INR,123456800952,987654332952
TXN11941,2024-02-02,934.26,SBI Bank,HDFC Bank,Transfer,Success,20:04:27,Tablet,Phone Number,Food,Scheduled,USD,123456800953,987654332953
TXN11942,2024-03-03,472.01,ICICI Bank,SBI Bank,Payment,Success,20:29:17,Laptop,QR Code,Travel,Instant,EUR,123456800954,987654332954
TXN11943,2024-04-04,1216.04,Axis Bank,Axis Bank,Transfer,Success,15:30:40,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456800955,987654332955
TXN11944,2024-05-05,1907.01,HDFC Bank,ICICI Bank,Payment,Success,19:36:39,Tablet,Phone Number,Others,Instant,INR,123456800956,987654332956
TXN11945,2024-06-06,247.59,SBI Bank,HDFC Bank,Transfer,Failed,03:00:08,Laptop,QR Code,Shopping,Scheduled,USD,123456800957,987654332957
TXN11946,2024-07-07,1075.41,ICICI Bank,SBI Bank,Payment,Success,20:54:16,Mobile,UPI ID,Food,Instant,EUR,123456800958,987654332958
TXN11947,2024-08-08,526.39,Axis Bank,Axis Bank,Transfer,Success,09:38:48,Tablet,Phone Number,Travel,Scheduled,GBP,123456800959,987654332959
TXN11948,2024-09-09,465.84,HDFC Bank,ICICI Bank,Payment,Success,16:58:17,Laptop,QR Code,Bill Payment,Instant,INR,123456800960,987654332960
TXN11949,2024-10-10,408.39,SBI Bank,HDFC Bank,Transfer,Success,19:44:32,Mobile,UPI ID,Others,Scheduled,USD,123456800961,987654332961
TXN11950,2024-11-11,428.12,ICICI Bank,SBI Bank,Payment,Failed,15:57:27,Tablet,Phone Number,Shopping,Instant,EUR,123456800962,987654332962
TXN11951,2024-12-12,986.19,Axis Bank,Axis Bank,Transfer,Success,16:53:36,Laptop,QR Code,Food,Scheduled,GBP,123456800963,987654332963
TXN11952,2024-01-13,1683.12,HDFC Bank,ICICI Bank,Payment,Success,10:24:50,Mobile,UPI ID,Travel,Instant,INR,123456800964,987654332964
TXN11953,2024-02-14,226.26,SBI Bank,HDFC Bank,Transfer,Success,08:29:59,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456800965,987654332965
TXN11954,2024-03-15,555.85,ICICI Bank,SBI Bank,Payment,Success,05:10:20,Laptop,QR Code,Others,Instant,EUR,123456800966,987654332966
TXN11955,2024-04-16,434.38,Axis Bank,Axis Bank,Transfer,Failed,07:11:01,Mobile,UPI ID,Shopping,Scheduled,GBP,123456800967,987654332967
TXN11956,2024-05-17,853.44,HDFC Bank,ICICI Bank,Payment,Success,10:27:06,Tablet,Phone Number,Food,Instant,INR,123456800968,987654332968
TXN11957,2024-06-18,754.66,SBI Bank,HDFC Bank,Transfer,Success,11:37:23,Laptop,QR Code,Travel,Scheduled,USD,123456800969,987654332969
TXN11958,2024-07-19,1044.76,ICICI Bank,SBI Bank,Payment,Success,04:59:51,Mobile,UPI ID,Bill Payment,Instant,EUR,123456800970,987654332970
TXN11959,2024-08-20,1484.91,Axis Bank,Axis Bank,Transfer,Success,23:18:41,Tablet,Phone Number,Others,Scheduled,GBP,123456800971,987654332971
TXN11960,2024-09-21,257.07,HDFC Bank,ICICI Bank,Payment,Failed,17:02:18,Laptop,QR Code,Shopping,Instant,INR,123456800972,987654332972
TXN11961,2024-10-22,1102.88,SBI Bank,HDFC Bank,Transfer,Success,21:05:58,Mobile,UPI ID,Food,Scheduled,USD,123456800973,987654332973
TXN11962,2024-11-23,1344.25,ICICI Bank,SBI Bank,Payment,Success,00:59:30,Tablet,Phone Number,Travel,Instant,EUR,123456800974,987654332974
TXN11963,2024-12-24,1519.65,Axis Bank,Axis Bank,Transfer,Success,12:04:17,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456800975,987654332975
TXN11964,2024-01-25,832.23,HDFC Bank,ICICI Bank,Payment,Success,01:33:12,Mobile,UPI ID,Others,Instant,INR,123456800976,987654332976
TXN11965,2024-02-26,1018.77,SBI Bank,HDFC Bank,Transfer,Failed,00:01:18,Tablet,Phone Number,Shopping,Scheduled,USD,123456800977,987654332977
TXN11966,2024-03-27,1176.11,ICICI Bank,SBI Bank,Payment,Success,22:48:52,Laptop,QR Code,Food,Instant,EUR,123456800978,987654332978
TXN11967,2024-04-28,1780.99,Axis Bank,Axis Bank,Transfer,Success,21:59:01,Mobile,UPI ID,Travel,Scheduled,GBP,123456800979,987654332979
TXN11968,2024-05-29,458.64,HDFC Bank,ICICI Bank,Payment,Success,19:44:13,Tablet,Phone Number,Bill Payment,Instant,INR,123456800980,987654332980
