CustomerAccountNumber,Gender,CustomerAge,City,RemainingBalance
123456800547,Female,35,Hyderabad,1597.76
123456800548,Male,36,Mumbai,2424.42
123456800549,Female,37,Delhi,7425.06
123456800550,Male,38,Bangalore,9232.8
123456800551,Female,39,Hyderabad,7449.8
123456800552,Male,40,Mumbai,5265.94
123456800553,Female,41,Delhi,2697.1
123456800554,Male,42,Bangalore,1030.05
123456800555,Female,43,Hyderabad,2466.52
123456800556,Male,44,Mumbai,4976.19
123456800557,Female,45,Delhi,1496.95
123456800558,Male,46,Bangalore,6178.18
123456800559,Female,47,Hyderabad,7359.87
123456800560,Male,48,Mumbai,2062.06
123456800561,Female,49,Delhi,5182.2
123456800562,Male,50,Bangalore,578.84
123456800563,Female,51,Hyderabad,8741.17
123456800564,Male,52,Mumbai,90.53
123456800565,Female,53,Delhi,6716.56
123456800566,Male,54,Bangalore,9979.98
123456800567,Female,55,Hyderabad,8366.58
123456800568,Male,56,Mumbai,9731.3
123456800569,Female,57,Delhi,3843.46
123456800570,Male,58,Bangalore,6292.4
123456800571,Female,59,Hyderabad,2235.1
123456800572,Male,20,Mumbai,3911.18
123456800573,Female,21,Delhi,8211.01
123456800574,Male,22,Bangalore,2864.04
123456800575,Female,23,Hyderabad,9351.03
123456800576,Male,24,Mumbai,5381.52
123456800577,Female,25,Delhi,3143.57
123456800578,Male,26,Bangalore,6023.67
123456800579,Female,27,Hyderabad,8407.33
123456800580,Male,28,Mumbai,150.02
123456800581,Female,29,Delhi,7395.88
123456800582,Male,30,Bangalore,6683.94
123456800583,Female,31,Hyderabad,1457.09
123456800584,Male,32,Mumbai,2902.95
123456800585,Female,33,Delhi,3107.59
123456800586,Male,34,Bangalore,6440.36
123456800587,Female,35,Hyderabad,7435.07
123456800588,Male,36,Mumbai,6144.09
123456800589,Female,37,Delhi,2877.47
123456800590,Male,38,Bangalore,897.99
123456800591,Female,39,Hyderabad,9781.01
123456800592,Male,40,Mumbai,8014.05
123456800593,Female,41,Delhi,1918.38
123456800594,Male,42,Bangalore,992.27
123456800595,Female,43,Hyderabad,2659.98
123456800596,Male,44,Mumbai,4498.68
123456800597,Female,45,Delhi,721.6
123456800598,Male,46,Bangalore,9243.2
123456800599,Female,47,Hyderabad,4683.0
123456800600,Male,48,Mumbai,5653.36
123456800601,Female,49,Delhi,8410.38
123456800602,Male,50,Bangalore,965.87
123456800603,Female,51,Hyderabad,3871.82
123456800604,Male,52,Mumbai,5803.25
123456800605,Female,53,Delhi,6387.53
123456800606,Male,54,Bangalore,2555.52
123456800607,Female,55,Hyderabad,476.83
123456800608,Male,56,Mumbai,515.16
123456800609,Female,57,Delhi,9865.16
123456800610,Male,58,Bangalore,5382.29
123456800611,Female,59,Hyderabad,3945.88
123456800612,Male,20,Mumbai,1288.53
123456800613,Female,21,Delhi,3178.11
123456800614,Male,22,Bangalore,6873.39
123456800615,Female,23,Hyderabad,8249.99
123456800616,Male,24,Mumbai,1480.22
123456800617,Female,25,Delhi,799.04
123456800618,Male,26,Bangalore,3263.29
123456800619,Female,27,Hyderabad,9153.28
123456800620,Male,28,Mumbai,2198.18
123456800621,Female,29,Delhi,9535.24
123456800622,Male,30,Bangalore,1501.44
123456800623,Female,31,Hyderabad,606.76
123456800624,Male,32,Mumbai,3410.71
123456800625,Female,33,Delhi,5253.01
123456800626,Male,34,Bangalore,5575.43
123456800627,Female,35,Hyderabad,8641.61
123456800628,Male,36,Mumbai,8621.97
123456800629,Female,37,Delhi,2913.36
123456800630,Male,38,Bangalore,8352.83
123456800631,Female,39,Hyderabad,9818.1
123456800632,Male,40,Mumbai,9278.57
123456800633,Female,41,Delhi,4286.4
123456800634,Male,42,Bangalore,3084.33
123456800635,Female,43,Hyderabad,7107.39
123456800636,Male,44,Mumbai,5666.0
123456800637,Female,45,Delhi,5411.57
123456800638,Male,46,Bangalore,5210.11
123456800639,Female,47,Hyderabad,1579.35
123456800640,Male,48,Mumbai,9386.64
123456800641,Female,49,Delhi,231.54
123456800642,Male,50,Bangalore,8297.58
123456800643,Female,51,Hyderabad,2171.09
123456800644,Male,52,Mumbai,683.49
123456800645,Female,53,Delhi,939.4
123456800646,Male,54,Bangalore,1018.44
123456800647,Female,55,Hyderabad,6748.2
123456800648,Male,56,Mumbai,5652.73
123456800649,Female,57,Delhi,3971.24
123456800650,Male,58,Bangalore,5491.92
123456800651,Female,59,Hyderabad,2521.81
123456800652,Male,20,Mumbai,4566.02
123456800653,Female,21,Delhi,5439.98
123456800654,Male,22,Bangalore,2002.59
123456800655,Female,23,Hyderabad,6826.59
123456800656,Male,24,Mumbai,2270.72
123456800657,Female,25,Delhi,5524.3
123456800658,Male,26,Bangalore,9910.06
123456800659,Female,27,Hyderabad,6217.94
123456800660,Male,28,Mumbai,2312.27
123456800661,Female,29,Delhi,316.42
123456800662,Male,30,Bangalore,8155.81
123456800663,Female,31,Hyderabad,4408.67
123456800664,Male,32,Mumbai,1164.8
123456800665,Female,33,Delhi,4331.56
123456800666,Male,34,Bangalore,113.31
123456800667,Female,35,Hyderabad,3183.11
123456800668,Male,36,Mumbai,2398.28
123456800669,Female,37,Delhi,4542.94
123456800670,Male,38,Bangalore,3657.33
123456800671,Female,39,Hyderabad,7459.34
123456800672,Male,40,Mumbai,9058.66
123456800673,Female,41,Delhi,7230.21
123456800674,Male,42,Bangalore,9630.14
123456800675,Female,43,Hyderabad,2276.62
123456800676,Male,44,Mumbai,2041.45
123456800677,Female,45,Delhi,6542.71
123456800678,Male,46,Bangalore,6905.53
123456800679,Female,47,Hyderabad,2219.73
123456800680,Male,48,Mumbai,1077.67
123456800681,Female,49,Delhi,1067.52
123456800682,Male,50,Bangalore,8297.48
123456800683,Female,51,Hyderabad,1209.39
123456800684,Male,52,Mumbai,8630.81
123456800685,Female,53,Delhi,9940.67
123456800686,Male,54,Bangalore,1279.2
123456800687,Female,55,Hyderabad,7353.04
123456800688,Male,56,Mumbai,9129.56
123456800689,Female,57,Delhi,3592.09
123456800690,Male,58,Bangalore,626.96
123456800691,Female,59,Hyderabad,2835.43
123456800692,Male,20,Mumbai,5403.27
123456800693,Female,21,Delhi,4206.16
123456800694,Male,22,Bangalore,9918.17
123456800695,Female,23,Hyderabad,6097.02
123456800696,Male,24,Mumbai,9065.5
123456800697,Female,25,Delhi,8036.76
123456800698,Male,26,Bangalore,2455.05
123456800699,Female,27,Hyderabad,6582.03
123456800700,Male,28,Mumbai,3122.03
123456800701,Female,29,Delhi,6326.4
123456800702,Male,30,Bangalore,1245.03
123456800703,Female,31,Hyderabad,9425.16
123456800704,Male,32,Mumbai,7832.85
123456800705,Female,33,Delhi,7141.19
123456800706,Male,34,Bangalore,8803.17
123456800707,Female,35,Hyderabad,3608.14
123456800708,Male,36,Mumbai,6127.74
123456800709,Female,37,Delhi,7109.14
123456800710,Male,38,Bangalore,9316.41
123456800711,Female,39,Hyderabad,6561.01
123456800712,Male,40,Mumbai,9706.97
123456800713,Female,41,Delhi,763.87
123456800714,Male,42,Bangalore,3898.49
123456800715,Female,43,Hyderabad,2286.94
123456800716,Male,44,Mumbai,2182.69
123456800717,Female,45,Delhi,9484.91
123456800718,Male,46,Bangalore,9873.22
123456800719,Female,47,Hyderabad,649.27
123456800720,Male,48,Mumbai,5202.13
123456800721,Female,49,Delhi,3619.27
123456800722,Male,50,Bangalore,9089.02
123456800723,Female,51,Hyderabad,1378.55
123456800724,Male,52,Mumbai,1399.22
123456800725,Female,53,Delhi,992.0
123456800726,Male,54,Bangalore,4090.9
123456800727,Female,55,Hyderabad,1938.26
123456800728,Male,56,Mumbai,2532.55
123456800729,Female,57,Delhi,3002.07
123456800730,Male,58,Bangalore,1511.02
123456800731,Female,59,Hyderabad,4238.04
123456800732,Male,20,Mumbai,7420.22
123456800733,Female,21,Delhi,4657.61
123456800734,Male,22,Bangalore,3014.49
123456800735,Female,23,Hyderabad,8797.17
123456800736,Male,24,Mumbai,9316.43
123456800737,Female,25,Delhi,4242.7
123456800738,Male,26,Bangalore,5395.77
123456800739,Female,27,Hyderabad,3532.1
123456800740,Male,28,Mumbai,3177.15
123456800741,Female,29,Delhi,3623.73
123456800742,Male,30,Bangalore,1442.87
123456800743,Female,31,Hyderabad,2343.74
123456800744,Male,32,Mumbai,934.25
123456800745,Female,33,Delhi,8090.12
123456800746,Male,34,Bangalore,9815.23
123456800747,Female,35,Hyderabad,9936.68
123456800748,Male,36,Mumbai,2069.05
123456800749,Female,37,Delhi,9807.18
123456800750,Male,38,Bangalore,9348.55
123456800751,Female,39,Hyderabad,2129.37
123456800752,Male,40,Mumbai,8226.51
123456800753,Female,41,Delhi,8323.1
123456800754,Male,42,Bangalore,5069.64
123456800755,Female,43,Hyderabad,966.88
123456800756,Male,44,Mumbai,4782.43
123456800757,Female,45,Delhi,1980.15
123456800758,Male,46,Bangalore,9070.62
123456800759,Female,47,Hyderabad,9056.17
123456800760,Male,48,Mumbai,975.17
123456800761,Female,49,Delhi,2628.02
123456800762,Male,50,Bangalore,4349.91
123456800763,Female,51,Hyderabad,5426.03
123456800764,Male,52,Mumbai,2305.13
123456800765,Female,53,Delhi,4717.91
123456800766,Male,54,Bangalore,6792.14
123456800767,Female,55,Hyderabad,4200.38
123456800768,Male,56,Mumbai,9084.23
123456800769,Female,57,Delhi,7911.16
123456800770,Male,58,Bangalore,3534.49
123456800771,Female,59,Hyderabad,4889.55
123456800772,Male,20,Mumbai,1548.16
123456800773,Female,21,Delhi,1127.36
123456800774,Male,22,Bangalore,2690.51
123456800775,Female,23,Hyderabad,5052.73
123456800776,Male,24,Mumbai,57.55
123456800777,Female,25,Delhi,7896.85
123456800778,Male,26,Bangalore,9031.64
123456800779,Female,27,Hyderabad,6657.42
123456800780,Male,28,Mumbai,1687.36
123456800781,Female,29,Delhi,7324.98
123456800782,Male,30,Bangalore,5580.38
123456800783,Female,31,Hyderabad,284.61
123456800784,Male,32,Mumbai,616.43
123456800785,Female,33,Delhi,8398.9
123456800786,Male,34,Bangalore,5799.37
123456800787,Female,35,Hyderabad,2325.87
123456800788,Male,36,Mumbai,2614.9
123456800789,Female,37,Delhi,1678.53
123456800790,Male,38,Bangalore,6531.34
123456800791,Female,39,Hyderabad,3161.44
123456800792,Male,40,Mumbai,2686.1
123456800793,Female,41,Delhi,6387.39
123456800794,Male,42,Bangalore,938.0
123456800795,Female,43,Hyderabad,8332.0
123456800796,Male,44,Mumbai,3240.9
123456800797,Female,45,Delhi,8323.62
123456800798,Male,46,Bangalore,4806.83
123456800799,Female,47,Hyderabad,9485.46
123456800800,Male,48,Mumbai,5678.48
123456800801,Female,49,Delhi,5256.63
123456800802,Male,50,Bangalore,2164.57
123456800803,Female,51,Hyderabad,6043.88
123456800804,Male,52,Mumbai,5774.92
123456800805,Female,53,Delhi,142.08
123456800806,Male,54,Bangalore,7772.57
123456800807,Female,55,Hyderabad,2962.71
123456800808,Male,56,Mumbai,1712.37
123456800809,Female,57,Delhi,7141.2
123456800810,Male,58,Bangalore,4408.24
123456800811,Female,59,Hyderabad,8419.85
123456800812,Male,20,Mumbai,3740.27
123456800813,Female,21,Delhi,9590.56
123456800814,Male,22,Bangalore,8505.72
123456800815,Female,23,Hyderabad,4643.49
123456800816,Male,24,Mumbai,3507.75
123456800817,Female,25,Delhi,2783.08
123456800818,Male,26,Bangalore,7887.43
123456800819,Female,27,Hyderabad,8166.31
123456800820,Male,28,Mumbai,2515.5
123456800821,Female,29,Delhi,5629.96
123456800822,Male,30,Bangalore,5927.51
123456800823,Female,31,Hyderabad,3230.95
123456800824,Male,32,Mumbai,5693.81
123456800825,Female,33,Delhi,5292.16
123456800826,Male,34,Bangalore,1791.53
123456800827,Female,35,Hyderabad,6960.08
123456800828,Male,36,Mumbai,8667.7
123456800829,Female,37,Delhi,1843.01
123456800830,Male,38,Bangalore,9707.18
123456800831,Female,39,Hyderabad,6765.11
123456800832,Male,40,Mumbai,4697.79
123456800833,Female,41,Delhi,4867.19
123456800834,Male,42,Bangalore,3135.88
123456800835,Female,43,Hyderabad,4523.57
123456800836,Male,44,Mumbai,6402.64
123456800837,Female,45,Delhi,7059.24
123456800838,Male,46,Bangalore,173.89
123456800839,Female,47,Hyderabad,4934.83
123456800840,Male,48,Mumbai,5478.97
123456800841,Female,49,Delhi,5490.58
123456800842,Male,50,Bangalore,3752.21
123456800843,Female,51,Hyderabad,2671.08
123456800844,Male,52,Mumbai,8974.85
123456800845,Female,53,Delhi,9197.2
123456800846,Male,54,Bangalore,1421.73
123456800847,Female,55,Hyderabad,5324.91
123456800848,Male,56,Mumbai,8607.56
123456800849,Female,57,Delhi,8572.37
123456800850,Male,58,Bangalore,3944.75
123456800851,Female,59,Hyderabad,5079.54
123456800852,Male,20,Mumbai,8312.95
123456800853,Female,21,Delhi,9793.21
123456800854,Male,22,Bangalore,3261.65
123456800855,Female,23,Hyderabad,1105.55
123456800856,Male,24,Mumbai,6447.97
123456800857,Female,25,Delhi,8956.67
123456800858,Male,26,Bangalore,4970.81
123456800859,Female,27,Hyderabad,7939.45
123456800860,Male,28,Mumbai,7683.46
123456800861,Female,29,Delhi,5556.52
123456800862,Male,30,Bangalore,9401.84
123456800863,Female,31,Hyderabad,4316.95
123456800864,Male,32,Mumbai,2623.89
123456800865,Female,33,Delhi,7705.67
123456800866,Male,34,Bangalore,5195.64
123456800867,Female,35,Hyderabad,1600.9
123456800868,Male,36,Mumbai,2503.68
123456800869,Female,37,Delhi,4744.79
123456800870,Male,38,Bangalore,6969.49
123456800871,Female,39,Hyderabad,7242.56
123456800872,Male,40,Mumbai,4880.35
123456800873,Female,41,Delhi,2441.86
123456800874,Male,42,Bangalore,9460.41
123456800875,Female,43,Hyderabad,3785.54
123456800876,Male,44,Mumbai,4516.71
123456800877,Female,45,Delhi,6810.78
123456800878,Male,46,Bangalore,6634.09
123456800879,Female,47,Hyderabad,1215.17
123456800880,Male,48,Mumbai,4284.18
123456800881,Female,49,Delhi,1653.26
123456800882,Male,50,Bangalore,2747.48
123456800883,Female,51,Hyderabad,736.37
123456800884,Male,52,Mumbai,4677.99
123456800885,Female,53,Delhi,4088.16
123456800886,Male,54,Bangalore,982.87
123456800887,Female,55,Hyderabad,2058.88
123456800888,Male,56,Mumbai,993.18
123456800889,Female,57,Delhi,2011.0
123456800890,Male,58,Bangalore,1526.83
123456800891,Female,59,Hyderabad,4202.67
123456800892,Male,20,Mumbai,825.4
123456800893,Female,21,Delhi,9461.61
123456800894,Male,22,Bangalore,2007.99
123456800895,Female,23,Hyderabad,9797.22
123456800896,Male,24,Mumbai,3383.95
123456800897,Female,25,Delhi,1865.93
123456800898,Male,26,Bangalore,746.83
123456800899,Female,27,Hyderabad,2764.78
123456800900,Male,28,Mumbai,91.11
123456800901,Female,29,Delhi,6186.23
123456800902,Male,30,Bangalore,3923.91
123456800903,Female,31,Hyderabad,3233.91
123456800904,Male,32,Mumbai,881.34
123456800905,Female,33,Delhi,3233.91
123456800906,Male,34,Bangalore,1349.94
123456800907,Female,35,Hyderabad,9208.25
123456800908,Male,36,Mumbai,355.04
123456800909,Female,37,Delhi,4414.51
123456800910,Male,38,Bangalore,9890.6
123456800911,Female,39,Hyderabad,6712.6
123456800912,Male,40,Mumbai,7860.05
123456800913,Female,41,Delhi,3091.1
123456800914,Male,42,Bangalore,154.59
123456800915,Female,43,Hyderabad,6995.74
123456800916,Male,44,Mumbai,1243.49
123456800917,Female,45,Delhi,8915.8
123456800918,Male,46,Bangalore,325.62
123456800919,Female,47,Hyderabad,1695.21
123456800920,Male,48,Mumbai,9033.88
123456800921,Female,49,Delhi,9297.55
123456800922,Male,50,Bangalore,9057.95
123456800923,Female,51,Hyderabad,1999.54
123456800924,Male,52,Mumbai,5847.5
123456800925,Female,53,Delhi,8321.7
123456800926,Male,54,Bangalore,1282.71
123456800927,Female,55,Hyderabad,9461.41
123456800928,Male,56,Mumbai,8893.73
123456800929,Female,57,Delhi,219.99
123456800930,Male,58,Bangalore,1145.48
123456800931,Female,59,Hyderabad,4425.69
123456800932,Male,20,Mumbai,1059.16
123456800933,Female,21,Delhi,6929.65
123456800934,Male,22,Bangalore,8962.07
123456800935,Female,23,Hyderabad,2344.01
123456800936,Male,24,Mumbai,4544.07
123456800937,Female,25,Delhi,1264.93
123456800938,Male,26,Bangalore,3009.22
123456800939,Female,27,Hyderabad,5580.57
123456800940,Male,28,Mumbai,1331.11
123456800941,Female,29,Delhi,2966.51
123456800942,Male,30,Bangalore,40.55
123456800943,Female,31,Hyderabad,6995.06
123456800944,Male,32,Mumbai,2385.35
123456800945,Female,33,Delhi,7823.63
123456800946,Male,34,Bangalore,5383.03
123456800947,Female,35,Hyderabad,5692.48
123456800948,Male,36,Mumbai,1457.62
123456800949,Female,37,Delhi,802.04
123456800950,Male,38,Bangalore,438.91
123456800951,Female,39,Hyderabad,9009.36
123456800952,Male,40,Mumbai,2559.55
123456800953,Female,41,Delhi,2496.03
123456800954,Male,42,Bangalore,4183.09
123456800955,Female,43,Hyderabad,1111.46
123456800956,Male,44,Mumbai,722.11
123456800957,Female,45,Delhi,9364.18
123456800958,Male,46,Bangalore,6164.75
123456800959,Female,47,Hyderabad,7739.77
123456800960,Male,48,Mumbai,3223.94
123456800961,Female,49,Delhi,5715.66
123456800962,Male,50,Bangalore,756.8
123456800963,Female,51,Hyderabad,1631.5
123456800964,Male,52,Mumbai,9836.71
123456800965,Female,53,Delhi,9246.99
123456800966,Male,54,Bangalore,6501.43
123456800967,Female,55,Hyderabad,59.9
123456800968,Male,56,Mumbai,5285.03
123456800969,Female,57,Delhi,3266.03
123456800970,Male,58,Bangalore,8045.79
123456800971,Female,59,Hyderabad,8102.53
123456800972,Male,20,Mumbai,7326.24
123456800973,Female,21,Delhi,9638.38
123456800974,Male,22,Bangalore,9880.2
123456800975,Female,23,Hyderabad,9068.9
123456800976,Male,24,Mumbai,2084.95
123456800977,Female,25,Delhi,2424.69
123456800978,Male,26,Bangalore,6918.97
123456800979,Female,27,Hyderabad,6610.46
123456800980,Male,28,Mumbai,9194.56
123456800981,Female,29,Delhi,2526.39
123456800982,Male,30,Bangalore,6420.73
123456800983,Female,31,Hyderabad,5918.13
123456800984,Male,32,Mumbai,2308.16
123456800985,Female,33,Delhi,1503.02
123456800986,Male,34,Bangalore,3910.72
123456800987,Female,35,Hyderabad,7652.5
123456800988,Male,36,Mumbai,8601.63
123456800989,Female,37,Delhi,3996.1
123456800990,Male,38,Bangalore,8937.82
123456800991,Female,39,Hyderabad,2436.75
123456800992,Male,40,Mumbai,4892.66
123456800993,Female,41,Delhi,5242.43
123456800994,Male,42,Bangalore,3205.93
123456800995,Female,43,Hyderabad,9038.75
123456800996,Male,44,Mumbai,2396.61
123456800997,Female,45,Delhi,3413.92
123456800998,Male,46,Bangalore,4478.37
123456800999,Female,47,Hyderabad,8206.44
123456801000,Male,48,Mumbai,9088.77
123456801001,Female,49,Delhi,3622.1
123456801002,Male,50,Bangalore,2229.02
123456801003,Female,51,Hyderabad,4985.83
123456801004,Male,52,Mumbai,7468.9
123456801005,Female,53,Delhi,2728.03
123456801006,Male,54,Bangalore,4516.64
123456801007,Female,55,Hyderabad,2405.26
123456801008,Male,56,Mumbai,1239.96
123456801009,Female,57,Delhi,8493.93
123456801010,Male,58,Bangalore,682.8
123456801011,Female,59,Hyderabad,8998.75
123456801012,Male,20,Mumbai,7116.93
123456801013,Female,21,Delhi,4658.72
123456801014,Male,22,Bangalore,1348.37
123456801015,Female,23,Hyderabad,6343.45
123456801016,Male,24,Mumbai,3703.65
123456801017,Female,25,Delhi,5048.08
123456801018,Male,26,Bangalore,176.17
123456801019,Female,27,Hyderabad,2721.8
123456801020,Male,28,Mumbai,8481.09
123456801021,Female,29,Delhi,687.33
123456801022,Male,30,Bangalore,245.48
123456801023,Female,31,Hyderabad,6741.9
123456801024,Male,32,Mumbai,5633.75
123456801025,Female,33,Delhi,941.9
123456801026,Male,34,Bangalore,3575.15
123456801027,Female,35,Hyderabad,8445.48
123456801028,Male,36,Mumbai,4451.39
123456801029,Female,37,Delhi,7571.32
123456801030,Male,38,Bangalore,177.68
123456801031,Female,39,Hyderabad,5695.32
123456801032,Male,40,Mumbai,7652.14
123456801033,Female,41,Delhi,9833.56
123456801034,Male,42,Bangalore,7439.15
123456801035,Female,43,Hyderabad,6006.99
123456801036,Male,44,Mumbai,439.17
123456801037,Female,45,Delhi,3850.99
123456801038,Male,46,Bangalore,4155.23
123456801039,Female,47,Hyderabad,3468.88
123456801040,Male,48,Mumbai,6993.75
123456801041,Female,49,Delhi,4977.78
123456801042,Male,50,Bangalore,7508.32
123456801043,Female,51,Hyderabad,3380.28
123456801044,Male,52,Mumbai,6936.43
123456801045,Female,53,Delhi,2219.4
123456801046,Male,54,Bangalore,8277.78
123456801047,Female,55,Hyderabad,6137.95
123456801048,Male,56,Mumbai,8575.22
123456801049,Female,57,Delhi,6546.69
123456801050,Male,58,Bangalore,5175.99
123456801051,Female,59,Hyderabad,8527.02
123456801052,Male,20,Mumbai,2861.86
123456801053,Female,21,Delhi,7846.62
123456801054,Male,22,Bangalore,2350.46
123456801055,Female,23,Hyderabad,7058.57
123456801056,Male,24,Mumbai,6648.09
123456801057,Female,25,Delhi,4603.44
123456801058,Male,26,Bangalore,353.56
123456801059,Female,27,Hyderabad,7987.18
123456801060,Male,28,Mumbai,4344.52
123456801061,Female,29,Delhi,8639.88
123456801062,Male,30,Bangalore,492.1
